,var,n,N,lower_CI_ppi,upper_CI_ppi,lower_CI_ols,upper_CI_ols
0,Barrier,250,4000,-0.22780162890481245,0.0011013897030978936,-0.248081125465622,-0.027573855391670246
0,Barrier,250,4500,-0.23026079762247814,0.001221568006924842,-0.248081125465622,-0.027573855391670246
0,Barrier,250,5000,-0.2304070052005457,0.00217308429097951,-0.248081125465622,-0.027573855391670246
0,Barrier,250,5500,-0.22946622338298045,0.004230963320086198,-0.248081125465622,-0.027573855391670246
0,Barrier,250,6000,-0.23038964688307725,0.004652309460444565,-0.248081125465622,-0.027573855391670246
0,Barrier,250,6500,-0.23138878422576561,0.004204106743585345,-0.248081125465622,-0.027573855391670246
0,Barrier,250,7000,-0.23155832025010603,0.003936857754240061,-0.248081125465622,-0.027573855391670246
0,Barrier,250,7500,-0.23290926038028814,0.0029658581514750842,-0.248081125465622,-0.027573855391670246
0,Barrier,250,8000,-0.23321592557102444,0.0034319330597218922,-0.248081125465622,-0.027573855391670246
0,Barrier,250,8500,-0.23417297339504972,0.0023289877243369422,-0.248081125465622,-0.027573855391670246
0,Barrier,250,9000,-0.23336785790543318,0.003196810644009118,-0.248081125465622,-0.027573855391670246
0,Barrier,250,9500,-0.23278657028087726,0.0034567468397198875,-0.248081125465622,-0.027573855391670246
0,Barrier,250,10000,-0.23326870398326063,0.003285221766283014,-0.248081125465622,-0.027573855391670246
0,Barrier,300,500,-0.24884269556617272,-0.0415632583707581,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,1000,-0.23457642724772942,-0.028757170214021202,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,1500,-0.23164140300161168,-0.021443009092401044,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,2000,-0.2325702154492736,-0.019431168269707325,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,2500,-0.23091039151330345,-0.023064283152489692,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,3000,-0.2303779599555654,-0.0235192142791443,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,3500,-0.2325607260772894,-0.02678662280648013,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,4000,-0.23285528539364064,-0.028639052435261866,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,4500,-0.23537892804173255,-0.028153971801636646,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,5000,-0.2352405144540713,-0.026732315641283366,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,5500,-0.2344466336649788,-0.025720725017686685,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,6000,-0.23479263431763614,-0.0243430797028988,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,6500,-0.23529270232112579,-0.024329342915216573,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,7000,-0.23575208605227094,-0.02512241951069323,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,7500,-0.23693168796499126,-0.026066074997164457,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,8000,-0.23737113530116918,-0.026043056890864807,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,8500,-0.23820986892909862,-0.026948680916177983,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,9000,-0.23722763980468042,-0.025631222896268735,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,9500,-0.23702861435070188,-0.026261256208458997,-0.26760001183393745,-0.06573332149939504
0,Barrier,300,10000,-0.23721738689649607,-0.026072668833660495,-0.26760001183393745,-0.06573332149939504
0,Barrier,350,500,-0.24552702271133728,-0.056114262989685165,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,1000,-0.23361395656453232,-0.04584687454889176,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,1500,-0.2323380127350934,-0.03981718866772725,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,2000,-0.2331007307976628,-0.03977693033646436,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,2500,-0.2323473992483861,-0.04170810984399147,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,3000,-0.23152366672061045,-0.04267656893812041,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,3500,-0.23369981315126853,-0.04591876354750642,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,4000,-0.23364805566509758,-0.046580905659482724,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,4500,-0.23535540377403324,-0.04594002753791156,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,5000,-0.23530382139273293,-0.045193623937556035,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,5500,-0.23537051016113922,-0.0448284371588161,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,6000,-0.23589752073991785,-0.04369282799194332,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,6500,-0.2358250125807183,-0.04311162630822153,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,7000,-0.23681851944647245,-0.044484644731337314,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,7500,-0.2371841188152416,-0.04524664139508998,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,8000,-0.23793275655032048,-0.0452824169876061,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,8500,-0.23846507770833203,-0.04576114443396585,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,9000,-0.23725817774752336,-0.044462028239742685,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,9500,-0.23757304340115304,-0.045212685243176565,-0.26085852470034293,-0.07114147529965557
0,Barrier,350,10000,-0.2374235960306243,-0.045050031885341776,-0.26085852470034293,-0.07114147529965557
0,Barrier,400,500,-0.2039671058398084,-0.028540904207662615,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,1000,-0.1946828483216325,-0.019300119546966227,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,1500,-0.19028718249630816,-0.010687551892218441,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,2000,-0.19089177401453314,-0.012557134137639897,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,2500,-0.18983071921758563,-0.013836845345130772,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,3000,-0.18990995966830293,-0.014594320950929371,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,3500,-0.1930011308106745,-0.01896667945750015,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,4000,-0.19343417159483162,-0.01969153121279156,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,4500,-0.19427477982662722,-0.01929750248257904,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,5000,-0.19338932526438563,-0.017656930762721512,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,5500,-0.1942548872288999,-0.017950548038955627,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,6000,-0.19438491764923033,-0.016681143695193634,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,6500,-0.19406218810598502,-0.016352194517313665,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,7000,-0.19532475236442676,-0.01743095323660622,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,7500,-0.19564556908172862,-0.018344729833360496,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,8000,-0.19682588515498034,-0.018793065839765755,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,8500,-0.1976597615981937,-0.01944698393181235,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,9000,-0.1960461556902388,-0.01790745578770425,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,9500,-0.19668321712336956,-0.01902999406787989,-0.21521354514993485,-0.0371129231948404
0,Barrier,400,10000,-0.19610604744426843,-0.018487649069547113,-0.21521354514993485,-0.0371129231948404
0,Barrier,450,500,-0.22254119665000566,-0.05710629546202721,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,1000,-0.2169743389009794,-0.051226982621821,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,1500,-0.21495803224964244,-0.04645711220272743,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,2000,-0.2115332076729564,-0.045509285669613445,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,2500,-0.21282805500930752,-0.04837868993849097,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,3000,-0.21238778591687768,-0.04777049587378346,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,3500,-0.21616691940620442,-0.052797724464683934,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,4000,-0.2166717311509641,-0.0532994644884615,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,4500,-0.21645825420086268,-0.05272235754022771,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,5000,-0.21617998224632262,-0.05187220584898607,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,5500,-0.2160554745749202,-0.050694790500078565,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,6000,-0.21691580244571496,-0.050635197243181204,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,6500,-0.21666470718096553,-0.05031375332118536,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,7000,-0.21787727007782354,-0.05166946690699881,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,7500,-0.21767662501821505,-0.0516993952595735,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,8000,-0.2193424998997189,-0.052448668906347,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,8500,-0.21962992634459613,-0.052623642563289524,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,9000,-0.21862551559355486,-0.05190385038747174,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,9500,-0.2186993117962562,-0.05230539888977995,-0.23747492710877025,-0.06940337976953723
0,Barrier,450,10000,-0.21831934309192286,-0.052034591192306856,-0.23747492710877025,-0.06940337976953723
0,Barrier,500,500,-0.22506770094017237,-0.0674429874438942,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,1000,-0.21612372081500025,-0.05997864624034062,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,1500,-0.21433998115796415,-0.054692136169762484,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,2000,-0.21300194228989822,-0.05658204392908449,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,2500,-0.2133355772221585,-0.05770607906743848,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,3000,-0.21350787692194223,-0.05766059984025547,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,3500,-0.21719499537262843,-0.0626206422533754,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,4000,-0.21759153486281477,-0.06258962641539736,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,4500,-0.2174833227392615,-0.0621327854413912,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,5000,-0.21716958149598786,-0.060895589554116225,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,5500,-0.21731808490263643,-0.06012951362001891,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,6000,-0.21784305494904044,-0.06002761836427954,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,6500,-0.21760779991790857,-0.05983081961995952,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,7000,-0.21900450448565628,-0.06120575491336193,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,7500,-0.21898785856181713,-0.06122443070178163,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,8000,-0.21997288483980446,-0.061796852053478596,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,8500,-0.22057082713065093,-0.061980193406830336,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,9000,-0.21958187073248114,-0.06138390778115714,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,9500,-0.21986735022767515,-0.061825564728932386,-0.22871376774822075,-0.06874799860617073
0,Barrier,500,10000,-0.21935305356024526,-0.06159804915418861,-0.22871376774822075,-0.06874799860617073
0,Barrier,550,500,-0.23453431531612112,-0.08433108009285362,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,1000,-0.22728298851771628,-0.07835372140874004,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,1500,-0.2253332330374944,-0.07324535112205174,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,2000,-0.2260127809157638,-0.07740577077796143,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,2500,-0.2248457714852996,-0.07653130629385285,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,3000,-0.22579055238095413,-0.07796656968428767,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,3500,-0.2286857811624036,-0.08185146658692485,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,4000,-0.2292773348865801,-0.08182352621096657,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,4500,-0.2296027623576705,-0.08150909550902483,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,5000,-0.22868185607671504,-0.0801695871184786,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,5500,-0.2287766658643996,-0.07929045942645484,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,6000,-0.22924834174428432,-0.07928568053869978,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,6500,-0.22945367928006943,-0.07972278508317336,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,7000,-0.23047792087279378,-0.08062315173623896,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,7500,-0.23054842443301882,-0.08045534323422522,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,8000,-0.2314300774333633,-0.08099871999336626,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,8500,-0.2323547498971455,-0.08149808288344156,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,9000,-0.2308769270334668,-0.08054543849184585,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,9500,-0.2313507280238578,-0.08109544087001558,-0.24202191830384762,-0.09182863294155989
0,Barrier,550,10000,-0.23088393455214298,-0.08093346587045244,-0.24202191830384762,-0.09182863294155989
0,Barrier,600,500,-0.2076728076880297,-0.06235086907681485,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,1000,-0.20328077526530824,-0.05853538812942281,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,1500,-0.2006235791021616,-0.0527676018203513,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,2000,-0.20181429789949706,-0.05818346645887941,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,2500,-0.20142607190787892,-0.05803164668892519,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,3000,-0.2018864148281852,-0.05892619860015326,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,3500,-0.20332602907105113,-0.061584850780915815,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,4000,-0.20512943417449647,-0.06214132223849228,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,4500,-0.20505539854359672,-0.06158826680626185,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,5000,-0.20459642334750097,-0.060493720368681586,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,5500,-0.20525661755251928,-0.06016679241051982,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,6000,-0.20515328671140104,-0.05987878481913832,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,6500,-0.20509174606018218,-0.05999471173203655,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,7000,-0.20645106790992357,-0.061282063743349935,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,7500,-0.20634303379406238,-0.061028107769906983,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,8000,-0.20734798068353852,-0.061700075796852466,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,8500,-0.2077041602176503,-0.06160146003223739,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,9000,-0.20659075397447396,-0.060961084057225945,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,9500,-0.20705803253069252,-0.061399764774258375,-0.22202953036958856,-0.07695864903979581
0,Barrier,600,10000,-0.2064318048343324,-0.06110975967668389,-0.22202953036958856,-0.07695864903979581
0,Barrier,650,500,-0.20156721337972527,-0.06315882808438748,-0.216831358281799,-0.07742993597949359
0,Barrier,650,1000,-0.20034400206339673,-0.06135316016319417,-0.216831358281799,-0.07742993597949359
0,Barrier,650,1500,-0.1974060789885928,-0.05575262315518266,-0.216831358281799,-0.07742993597949359
0,Barrier,650,2000,-0.1975776404675591,-0.059782105777425376,-0.216831358281799,-0.07742993597949359
0,Barrier,650,2500,-0.19789420029071314,-0.06055847081203902,-0.216831358281799,-0.07742993597949359
0,Barrier,650,3000,-0.19866144791970936,-0.061494727364808335,-0.216831358281799,-0.07742993597949359
0,Barrier,650,3500,-0.19984523427862247,-0.06414105684404722,-0.216831358281799,-0.07742993597949359
0,Barrier,650,4000,-0.20141117838428993,-0.06440892176699967,-0.216831358281799,-0.07742993597949359
0,Barrier,650,4500,-0.20220712250194256,-0.06464408458407746,-0.216831358281799,-0.07742993597949359
0,Barrier,650,5000,-0.20109946523277736,-0.06311748949356485,-0.216831358281799,-0.07742993597949359
0,Barrier,650,5500,-0.20182343560010557,-0.06286094092284299,-0.216831358281799,-0.07742993597949359
0,Barrier,650,6000,-0.202307544833429,-0.06312713712663827,-0.216831358281799,-0.07742993597949359
0,Barrier,650,6500,-0.2020918851030412,-0.0631770597189457,-0.216831358281799,-0.07742993597949359
0,Barrier,650,7000,-0.20350622169478322,-0.06439758013899947,-0.216831358281799,-0.07742993597949359
0,Barrier,650,7500,-0.20353690508896177,-0.06421700438184236,-0.216831358281799,-0.07742993597949359
0,Barrier,650,8000,-0.2042573244045743,-0.06486355874786923,-0.216831358281799,-0.07742993597949359
0,Barrier,650,8500,-0.204197740810505,-0.0643366077017087,-0.216831358281799,-0.07742993597949359
0,Barrier,650,9000,-0.203692735838599,-0.06434592758548655,-0.216831358281799,-0.07742993597949359
0,Barrier,650,9500,-0.20417331838740074,-0.06463296648663949,-0.216831358281799,-0.07742993597949359
0,Barrier,650,10000,-0.20345670049007936,-0.06430183369880481,-0.216831358281799,-0.07742993597949359
0,Barrier,700,500,-0.19137240866786065,-0.055823526721059655,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,1000,-0.18889248680172374,-0.052060428397454506,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,1500,-0.18699577347063828,-0.04878838768350503,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,2000,-0.18713580558420911,-0.05294340637513324,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,2500,-0.18557393525243232,-0.05136373168010559,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,3000,-0.18747634092894097,-0.05381977728780871,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,3500,-0.18838292191998773,-0.055758488305034576,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,4000,-0.19003028001039454,-0.05624204147721587,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,4500,-0.19045198980212724,-0.056092822704145714,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,5000,-0.1895424565741242,-0.05431763057791825,-0.20457714168072713,-0.07000131218059355
0,Barrier,700,5500,-0.19010077935693215,-0.05417785964272841,-0.20457714168072713,-0.07000131218059355
